Context,File,Suite (level 1),Suite (level 2),Suite (level 3),Description,Via helpers,Private API called
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_comet_binary_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_comet_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_comet_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_comet_text_transport,,read.channel.channelOptions
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_comet_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_comet_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_comet_text_transport,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_comet_text_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_binary_transport,,read.channel.channelOptions
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_binary_transport,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_binary_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_text_transport,,read.channel.channelOptions
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_text_transport,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/channel.test.js,realtime/channel,,,attachWithChannelParamsBasicSetOptions_with_text_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_web_socket_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_web_socket_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_web_socket_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_web_socket_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_web_socket_binary_transport,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_web_socket_binary_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_web_socket_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_web_socket_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_web_socket_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_web_socket_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_web_socket_text_transport,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_web_socket_text_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_comet_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_comet_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_comet_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_comet_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_comet_binary_transport,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_comet_binary_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_comet_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_comet_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_comet_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_comet_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_comet_text_transport,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_comet_text_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_binary_transport,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_binary_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_text_transport,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/channel.test.js,realtime/channel,,,subscribeAfterSetOptions_with_text_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,channelGetShouldThrowWhenWouldCauseReattach,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/channel.test.js,realtime/channel,,,channelGetShouldThrowWhenWouldCauseReattach,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/channel.test.js,realtime/channel,,,channelGetShouldThrowWhenWouldCauseReattach,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/channel.test.js,realtime/channel,,,channelGetShouldThrowWhenWouldCauseReattach,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/channel.test.js,realtime/channel,,,channelGetShouldThrowWhenWouldCauseReattach,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/channel.test.js,realtime/channel,,,channelGetShouldThrowWhenWouldCauseReattach,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_binary_transport,,listen.channel._allChannelChanges.update
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_binary_transport,,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_binary_transport,,listen.channel._allChannelChanges.attached
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_binary_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_binary_transport,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_binary_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_text_transport,ablyRealtime -> ablyClientOptions,call.Utils.mixin
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_text_transport,,listen.channel._allChannelChanges.update
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_text_transport,,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_text_transport,,listen.channel._allChannelChanges.attached
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_text_transport,closeAndFinish -> callbackOnClose,read.connectionManager.activeProtocol.transport
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_text_transport,closeAndFinish -> callbackOnClose,listen.transport.disposed
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_web_socket_text_transport,closeAndFinish -> callbackOnClose,call.Platform.nextTick
test,test/realtime/channel.test.js,realtime/channel,,,setOptionsCallbackBehaviour_with_comet_binary_transport,ablyRealtime -> ablyClientOptions,call.Utils.copy
